"Country or Area","Year","Area","Sex","Language","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Australia","2016","Total","Both Sexes","Anmatyerr, nec","Census - de jure - complete tabulation","Final figure, complete","2017","531","3"
"Australia","2016","Total","Both Sexes","Anmatyerr, nfd","Census - de jure - complete tabulation","Final figure, complete","2017","105","3"
"Australia","2016","Total","Both Sexes","Anuak","Census - de jure - complete tabulation","Final figure, complete","2017","242","3"
"Australia","2016","Total","Both Sexes","Arabana","Census - de jure - complete tabulation","Final figure, complete","2017","15","3"
"Australia","2016","Total","Both Sexes","Arnhem Land and Daly River Region Languages, nec","Census - de jure - complete tabulation","Final figure, complete","2017","18","3"
"Australia","2016","Total","Both Sexes","Aromunian (Macedo-Romanian)","Census - de jure - complete tabulation","Final figure, complete","2017","47","3"
"Australia","2016","Total","Both Sexes","Arrernte, nec","Census - de jure - complete tabulation","Final figure, complete","2017","840","3"
"Australia","2016","Total","Both Sexes","Arrernte, nfd","Census - de jure - complete tabulation","Final figure, complete","2017","688","3"
"Australia","2016","Total","Both Sexes","Australian Indigenous Languages, nfd","Census - de jure - complete tabulation","Final figure, complete","2017","8803","3"
"Australia","2016","Total","Both Sexes","Azeri","Census - de jure - complete tabulation","Final figure, complete","2017","445","3"
"Australia","2016","Total","Both Sexes","Badimaya","Census - de jure - complete tabulation","Final figure, complete","2017","3","3"
"Australia","2016","Total","Both Sexes","Balochi","Census - de jure - complete tabulation","Final figure, complete","2017","251","3"
"Australia","2016","Total","Both Sexes","Baltic, nfd","Census - de jure - complete tabulation","Final figure, complete","2017","3","3"
"Australia","2016","Total","Both Sexes","Bandjalang","Census - de jure - complete tabulation","Final figure, complete","2017","113","3"
"Australia","2016","Total","Both Sexes","Banyjima","Census - de jure - complete tabulation","Final figure, complete","2017","104","3"
"Australia","2016","Total","Both Sexes","Bardi","Census - de jure - complete tabulation","Final figure, complete","2017","321","3"
"Australia","2016","Total","Both Sexes","Bari","Census - de jure - complete tabulation","Final figure, complete","2017","853","3"
"Australia","2016","Total","Both Sexes","Bassa","Census - de jure - complete tabulation","Final figure, complete","2017","77","3"
"Australia","2016","Total","Both Sexes","Batjala","Census - de jure - complete tabulation","Final figure, complete","2017","24","3"
"Australia","2016","Total","Both Sexes","Bidjara","Census - de jure - complete tabulation","Final figure, complete","2017","22","3"
"Australia","2016","Total","Both Sexes","Bilinarra","Census - de jure - complete tabulation","Final figure, complete","2017","46","3"
"Australia","2016","Total","Both Sexes","Bisaya","Census - de jure - complete tabulation","Final figure, complete","2017","4061","3"
"Australia","2016","Total","Both Sexes","Bunuba","Census - de jure - complete tabulation","Final figure, complete","2017","41","3"
"Australia","2016","Total","Both Sexes","Burarra","Census - de jure - complete tabulation","Final figure, complete","2017","995","3"
"Australia","2016","Total","Both Sexes","Burmese and Related Languages, nec","Census - de jure - complete tabulation","Final figure, complete","2017","3407","3"
"Australia","2016","Total","Both Sexes","Burmese and Related Languages, nfd","Census - de jure - complete tabulation","Final figure, complete","2017","951","3"
"Australia","2016","Total","Both Sexes","Cape York Peninsula Languages, nec","Census - de jure - complete tabulation","Final figure, complete","2017","875","3"
"Australia","2016","Total","Both Sexes","Cape York Peninsula Languages, nfd","Census - de jure - complete tabulation","Final figure, complete","2017","19","3"
"Australia","2016","Total","Both Sexes","Celtic, nec","Census - de jure - complete tabulation","Final figure, complete","2017","31","3"
"Australia","2016","Total","Both Sexes","Celtic, nfd","Census - de jure - complete tabulation","Final figure, complete","2017","29","3"
"Australia","2016","Total","Both Sexes","Chaldean Neo-Aramaic","Census - de jure - complete tabulation","Final figure, complete","2017","17172","3"
"Australia","2016","Total","Both Sexes","Chin Haka","Census - de jure - complete tabulation","Final figure, complete","2017","4806","3"
"Australia","2016","Total","Both Sexes","Chinese, nec","Census - de jure - complete tabulation","Final figure, complete","2017","34","3"
"Australia","2016","Total","Both Sexes","Chinese, nfd","Census - de jure - complete tabulation","Final figure, complete","2017","19979","3"
"Australia","2016","Total","Both Sexes","Creole, nfd","Census - de jure - complete tabulation","Final figure, complete","2017","4939","3"
"Australia","2016","Total","Both Sexes","Cypriot, so described","Census - de jure - complete tabulation","Final figure, complete","2017","249","3"
"Australia","2016","Total","Both Sexes","Czechoslovakian, so described","Census - de jure - complete tabulation","Final figure, complete","2017","161","3"
"Australia","2016","Total","Both Sexes","Daatiwuy","Census - de jure - complete tabulation","Final figure, complete","2017","29","3"
"Australia","2016","Total","Both Sexes","Dan (Gio-Dan)","Census - de jure - complete tabulation","Final figure, complete","2017","222","3"
"Australia","2016","Total","Both Sexes","Dhalwangu","Census - de jure - complete tabulation","Final figure, complete","2017","62","3"
"Australia","2016","Total","Both Sexes","Dhanggatti","Census - de jure - complete tabulation","Final figure, complete","2017","34","3"
"Australia","2016","Total","Both Sexes","Dhangu, nec","Census - de jure - complete tabulation","Final figure, complete","2017","4","3"
"Australia","2016","Total","Both Sexes","Dhangu, nfd","Census - de jure - complete tabulation","Final figure, complete","2017","45","3"
"Australia","2016","Total","Both Sexes","Dharawal","Census - de jure - complete tabulation","Final figure, complete","2017","27","3"
"Australia","2016","Total","Both Sexes","Dhay'yi, nfd","Census - de jure - complete tabulation","Final figure, complete","2017","18","3"
"Australia","2016","Total","Both Sexes","Dhivehi","Census - de jure - complete tabulation","Final figure, complete","2017","539","3"
"Australia","2016","Total","Both Sexes","Dhuwal, nec","Census - de jure - complete tabulation","Final figure, complete","2017","28","3"
"Australia","2016","Total","Both Sexes","Dhuwal, nfd","Census - de jure - complete tabulation","Final figure, complete","2017","266","3"
"Australia","2016","Total","Both Sexes","Dhuwala, nfd","Census - de jure - complete tabulation","Final figure, complete","2017","125","3"
"Australia","2016","Total","Both Sexes","Dhuwaya","Census - de jure - complete tabulation","Final figure, complete","2017","334","3"
"Australia","2016","Total","Both Sexes","Dinka","Census - de jure - complete tabulation","Final figure, complete","2017","12701","3"
"Australia","2016","Total","Both Sexes","Diyari","Census - de jure - complete tabulation","Final figure, complete","2017","5","3"
"Australia","2016","Total","Both Sexes","Djabugay","Census - de jure - complete tabulation","Final figure, complete","2017","46","3"
"Australia","2016","Total","Both Sexes","Djambarrpuyngu","Census - de jure - complete tabulation","Final figure, complete","2017","4282","3"
"Australia","2016","Total","Both Sexes","Djapu","Census - de jure - complete tabulation","Final figure, complete","2017","90","3"
"Australia","2016","Total","Both Sexes","Djinang, nec","Census - de jure - complete tabulation","Final figure, complete","2017","8","3"
"Australia","2016","Total","Both Sexes","Djinang, nfd","Census - de jure - complete tabulation","Final figure, complete","2017","107","3"
"Australia","2016","Total","Both Sexes","Djinba, nfd","Census - de jure - complete tabulation","Final figure, complete","2017","14","3"
"Australia","2016","Total","Both Sexes","Dravidian, nec","Census - de jure - complete tabulation","Final figure, complete","2017","118","3"
"Australia","2016","Total","Both Sexes","Dutch and Related Languages, nfd","Census - de jure - complete tabulation","Final figure, complete","2017","5","3"
"Australia","2016","Total","Both Sexes","Dyirbal","Census - de jure - complete tabulation","Final figure, complete","2017","8","3"
"Australia","2016","Total","Both Sexes","Eastern Anmatyerr","Census - de jure - complete tabulation","Final figure, complete","2017","4","3"
"Australia","2016","Total","Both Sexes","Eastern Arrernte","Census - de jure - complete tabulation","Final figure, complete","2017","385","3"
"Australia","2016","Total","Both Sexes","Eastern European Languages, nfd","Census - de jure - complete tabulation","Final figure, complete","2017","157","3"
"Australia","2016","Total","Both Sexes","Fijian Hindustani","Census - de jure - complete tabulation","Final figure, complete","2017","2710","3"
"Australia","2016","Total","Both Sexes","Filipino","Census - de jure - complete tabulation","Final figure, complete","2017","71220","3"
"Australia","2016","Total","Both Sexes","Finnish and Related Languages, nec","Census - de jure - complete tabulation","Final figure, complete","2017","12","3"
"Australia","2016","Total","Both Sexes","Finnish and Related Languages, nfd","Census - de jure - complete tabulation","Final figure, complete","2017","11","3"
"Australia","2016","Total","Both Sexes","French Creole, nfd","Census - de jure - complete tabulation","Final figure, complete","2017","2385","3"
"Australia","2016","Total","Both Sexes","Frisian","Census - de jure - complete tabulation","Final figure, complete","2017","55","3"
"Australia","2016","Total","Both Sexes","Fulfulde","Census - de jure - complete tabulation","Final figure, complete","2017","525","3"
"Australia","2016","Total","Both Sexes","Gaelic (Scotland)","Census - de jure - complete tabulation","Final figure, complete","2017","1006","3"
"Australia","2016","Total","Both Sexes","Galpu","Census - de jure - complete tabulation","Final figure, complete","2017","89","3"
"Australia","2016","Total","Both Sexes","Gamilaraay","Census - de jure - complete tabulation","Final figure, complete","2017","105","3"
